,Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os
1831,2019-09-22,0.0026,0.0026,0.0025,0.0026,0.0026,"37,997,883",0.0,0,5.939181451607156e-07,-0.03703703703703713,0.0,0.08333333333333338,-33.33333333333338,66.66666666666661
1832,2019-09-23,0.0026,0.0026,0.0025,0.0025,0.0025,"35,603,401",-9.999999999999983e-05,0,-5.972738884664746e-06,-0.0740740740740741,-0.0740740740740741,0.04166666666666678,-66.66666666666661,33.33333333333338
1833,2019-09-24,0.0025,0.0025,0.0021,0.0022,0.0022,"56,048,353",-0.0002999999999999999,0,-3.4981114177152876e-05,-0.15384615384615374,-0.18518518518518517,-0.0833333333333332,-166.6666666666665,-66.66666666666647
1834,2019-09-25,0.0022,0.0022,0.0021,0.0022,0.0022,"58,992,977",0.0,0,-5.7309828560986494e-05,-0.15384615384615374,-0.18518518518518517,-0.11999999999999997,-100.0,0.0
1835,2019-09-26,0.0022,0.0022,0.0021,0.0022,0.0022,"46,965,570",0.0,0,-7.415073209748315e-05,-0.11999999999999997,-0.15384615384615374,-0.11999999999999997,-100.0,0.0
1836,2019-09-27,0.0022,0.0022,0.0021,0.0022,0.0022,"47,659,680",0.0,0,-8.650014960217417e-05,0.0,-0.15384615384615374,-0.15384615384615374,-100.0,0.0
1837,2019-09-28,0.0022,0.0022,0.0022,0.0022,0.0022,"36,239,557",0.0,0,-9.518986246650867e-05,0.0,-0.11999999999999997,-0.18518518518518517,-100.0,0.0
1838,2019-09-29,0.0022,0.0023,0.0022,0.0022,0.0022,"41,861,529",0.0,0,-0.00010091325730362003,0.0,0.0,-0.18518518518518517,-100.0,0.0
1839,2019-09-30,0.0022,0.0024,0.0022,0.0024,0.0024,"56,920,760",0.00019999999999999966,1,-8.829297397310986e-05,0.09090909090909075,0.09090909090909075,-0.11111111111111123,-60.000000000000064,39.99999999999993
1840,2019-10-01,0.0024,0.0025,0.0024,0.0024,0.0024,"40,563,787",0.0,0,-7.739909986546672e-05,0.09090909090909075,0.09090909090909075,-0.07692307692307696,-60.000000000000064,39.99999999999993
1841,2019-10-02,0.0024,0.0024,0.0023,0.0024,0.0024,"42,121,830",0.0,0,-6.798197228978682e-05,0.09090909090909075,0.09090909090909075,-0.07692307692307696,-60.000000000000064,39.99999999999993
1842,2019-10-03,0.0023,0.0024,0.0023,0.0023,0.0023,"36,788,343",0.0,0,-6.78063655306098e-05,-0.0416666666666666,0.04545454545454537,-0.08000000000000003,-80.00000000000004,19.999999999999964
1843,2019-10-04,0.0023,0.0024,0.0023,0.0024,0.0024,"42,842,902",9.999999999999983e-05,1,-5.8918851795862395e-05,0.0,0.09090909090909075,0.09090909090909075,-60.000000000000064,39.99999999999993
1844,2019-10-05,0.0024,0.0024,0.0023,0.0023,0.0023,"39,360,096",-9.999999999999983e-05,0,-5.9261468080082196e-05,-0.0416666666666666,-0.0416666666666666,0.04545454545454537,-75.00000000000003,24.99999999999997
1845,2019-10-06,0.0023,0.0024,0.0023,0.0023,0.0023,"40,093,923",0.0,0,-5.885455527620794e-05,0.0,-0.0416666666666666,0.04545454545454537,-75.00000000000003,24.99999999999997
1846,2019-10-07,0.0023,0.0024,0.0023,0.0024,0.0024,"48,117,979",9.999999999999983e-05,1,-4.988783378854318e-05,0.0,0.0,0.09090909090909075,-33.33333333333343,66.66666666666657
1847,2019-10-08,0.0024,0.0024,0.0023,0.0023,0.0023,"49,622,639",-9.999999999999983e-05,0,-5.02713103006174e-05,0.0,0.0,0.04545454545454537,-50.0,50.0
1848,2019-10-09,0.0023,0.0024,0.0023,0.0024,0.0024,"39,868,870",9.999999999999983e-05,1,-4.202165445907303e-05,0.04347826086956515,0.0,0.09090909090909075,-0.0,100.0
1849,2019-10-10,0.0024,0.0024,0.0023,0.0023,0.0023,"49,414,269",-9.999999999999983e-05,0,-4.305657760932677e-05,-0.0416666666666666,0.0,-0.0416666666666666,-50.0,50.0
1850,2019-10-11,0.0023,0.0024,0.0023,0.0023,0.0023,"40,769,657",0.0,0,-4.337674158619992e-05,0.0,0.0,-0.0416666666666666,-50.0,50.0
1851,2019-10-12,0.0023,0.0024,0.0023,0.0023,0.0023,"45,487,599",0.0,0,-4.313326046738279e-05,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-50.0,50.0
1852,2019-10-13,0.0023,0.0026,0.0023,0.0024,0.0024,"63,249,479",9.999999999999983e-05,1,-3.4473743802014914e-05,0.04347826086956515,0.04347826086956515,0.04347826086956515,-0.0,100.0
1853,2019-10-14,0.0024,0.0026,0.0024,0.0025,0.0025,"62,460,324",0.00010000000000000026,1,-1.9319151043655294e-05,0.08695652173913047,0.04166666666666678,0.04166666666666678,100.00000000000044,200.00000000000045
1854,2019-10-15,0.0025,0.0026,0.0025,0.0025,0.0025,"50,979,958",0.0,0,-7.225733343588572e-06,0.08695652173913047,0.08695652173913047,0.08695652173913047,-0.0,100.0
1855,2019-10-16,0.0025,0.0026,0.0025,0.0026,0.0026,"50,405,533",9.999999999999983e-05,1,1.0308719080607664e-05,0.08333333333333338,0.13043478260869562,0.13043478260869562,49.999999999999886,149.9999999999999
1856,2019-10-17,0.0026,0.0029,0.0026,0.0028,0.0028,"69,269,499",0.0002000000000000001,1,3.9883475605768416e-05,0.11999999999999997,0.2173913043478261,0.16666666666666677,66.66666666666671,166.6666666666667
1857,2019-10-18,0.0028,0.0029,0.0027,0.0027,0.0027,"60,909,632",-9.999999999999983e-05,0,5.462286062570031e-05,0.08000000000000003,0.12500000000000017,0.17391304347826095,-19.999999999999964,80.00000000000004
1858,2019-10-19,0.0027,0.0028,0.0027,0.0027,0.0027,"69,804,524",0.0,0,6.554832910996922e-05,0.03846153846153856,0.08000000000000003,0.12500000000000017,-19.999999999999964,80.00000000000004
1859,2019-10-20,0.0027,0.0028,0.0027,0.0027,0.0027,"73,744,711",0.0,0,7.336117958499496e-05,-0.03571428571428566,0.08000000000000003,0.17391304347826095,-19.999999999999964,80.00000000000004
1860,2019-10-21,0.0027,0.0028,0.0026,0.0028,0.0028,"82,888,435",9.999999999999983e-05,1,8.662354187072762e-05,0.03703703703703697,0.07692307692307696,0.2173913043478261,-0.0,100.0
1861,2019-10-22,0.0028,0.0028,0.0026,0.0026,0.0026,"75,521,552",-0.0002000000000000001,0,8.007270272854423e-05,-0.03703703703703713,-0.07142857142857147,0.13043478260869562,-40.00000000000002,59.999999999999986
1862,2019-10-23,0.0026,0.0026,0.0024,0.0025,0.0025,"79,141,247",-9.999999999999983e-05,0,6.605056148918653e-05,-0.0740740740740741,-0.0740740740740741,0.04166666666666678,-59.999999999999986,40.00000000000002
1863,2019-10-24,0.0025,0.0026,0.0025,0.0025,0.0025,"81,190,106",0.0,0,5.4311840444229e-05,-0.10714285714285711,-0.0740740740740741,0.0,-59.999999999999986,40.00000000000002
1864,2019-10-25,0.0025,0.0027,0.0025,0.0027,0.0027,"98,533,278",0.0002000000000000001,1,6.0450314378302124e-05,0.03846153846153856,0.0,0.08000000000000003,-19.999999999999964,80.00000000000004
1865,2019-10-26,0.0027,0.0029,0.0026,0.0026,0.0026,"118,574,429",-0.00010000000000000026,0,5.659355960439035e-05,0.03999999999999993,-0.07142857142857147,0.0,-40.00000000000002,59.999999999999986
1866,2019-10-27,0.0026,0.0027,0.0026,0.0027,0.0027,"99,551,355",0.00010000000000000026,1,6.090415276324137e-05,0.08000000000000003,0.03846153846153856,-0.03571428571428566,-24.999999999999943,75.00000000000006
1867,2019-10-28,0.0027,0.0027,0.0026,0.0026,0.0026,"92,231,650",-0.00010000000000000026,0,5.561012571945545e-05,-0.03703703703703713,0.03999999999999993,-0.03703703703703713,-66.66666666666671,33.333333333333286
1868,2019-10-29,0.0026,0.0027,0.0026,0.0027,0.0027,"84,394,749",0.00010000000000000026,1,5.8805858084358224e-05,0.03846153846153856,0.08000000000000003,0.0,-33.333333333333286,66.66666666666671
1869,2019-10-30,0.0027,0.0027,0.0026,0.0026,0.0026,"88,132,224",-0.00010000000000000026,0,5.266227679664006e-05,-0.03703703703703713,-0.03703703703703713,-0.03703703703703713,-66.66666666666671,33.333333333333286
1870,2019-10-31,0.0026,0.0027,0.0026,0.0026,0.0026,"72,101,941",0.0,0,4.724878972738348e-05,0.0,0.0,-0.07142857142857147,-66.66666666666671,33.333333333333286
1871,2019-11-01,0.0026,0.0026,0.0026,0.0026,0.0026,"78,282,711",0.0,0,4.2469005958280584e-05,-0.03703703703703713,-0.03703703703703713,0.0,-66.66666666666671,33.333333333333286
1872,2019-11-02,0.0026,0.0027,0.0026,0.0026,0.0026,"63,232,423",0.0,0,3.824018384906026e-05,0.0,0.0,0.03999999999999993,-66.66666666666671,33.333333333333286
1873,2019-11-03,0.0026,0.0027,0.0026,0.0026,0.0026,"57,894,711",0.0,0,3.449121856292968e-05,0.0,-0.03703703703703713,0.03999999999999993,-66.66666666666671,33.333333333333286
1874,2019-11-04,0.0026,0.0026,0.0026,0.0026,0.0026,"64,040,500",0.0,0,3.1160932728349546e-05,0.0,0.0,-0.03703703703703713,-66.66666666666671,33.333333333333286
1875,2019-11-05,0.0026,0.0027,0.0026,0.0026,0.0026,"78,458,701",0.0,0,2.8196624080420885e-05,0.0,0.0,0.0,-50.000000000000114,49.999999999999886
1876,2019-11-06,0.0026,0.0026,0.0026,0.0026,0.0026,"88,212,203",0.0,0,2.5552830990671106e-05,0.0,0.0,-0.03703703703703713,-50.000000000000114,49.999999999999886
1877,2019-11-07,0.0026,0.0027,0.0026,0.0027,0.0027,"97,141,368",0.00010000000000000026,1,3.116749075236921e-05,0.03846153846153856,0.03846153846153856,0.03846153846153856,-0.0,100.0
1878,2019-11-08,0.0027,0.0027,0.0026,0.0027,0.0027,"88,039,087",0.0,0,3.521125562831653e-05,0.03846153846153856,0.03846153846153856,0.0,-0.0,100.0
1879,2019-11-09,0.0027,0.0027,0.0026,0.0027,0.0027,"93,120,071",0.0,0,3.797817961228309e-05,0.03846153846153856,0.03846153846153856,0.03846153846153856,-0.0,100.0
1880,2019-11-10,0.0027,0.0028,0.0027,0.0028,0.0028,"96,734,958",9.999999999999983e-05,1,4.769040575798621e-05,0.03703703703703697,0.07692307692307696,0.07692307692307696,99.99999999999957,199.99999999999955
1881,2019-11-11,0.0028,0.0028,0.0027,0.0027,0.0027,"84,608,148",-9.999999999999983e-05,0,4.677901136207821e-05,0.0,0.03846153846153856,0.03846153846153856,-49.999999999999886,50.000000000000114
1882,2019-11-12,0.0027,0.0027,0.0027,0.0027,0.0027,"72,506,822",0.0,0,4.553186177711291e-05,0.0,0.0,0.03846153846153856,-49.999999999999886,50.000000000000114
1883,2019-11-13,0.0027,0.0027,0.0027,0.0027,0.0027,"80,974,477",0.0,0,4.403586866322685e-05,-0.03571428571428566,0.0,0.03846153846153856,-49.999999999999886,50.000000000000114
1884,2019-11-14,0.0027,0.0027,0.0026,0.0027,0.0027,"77,359,949",0.0,0,4.2361961025130877e-05,0.0,0.0,0.03846153846153856,-49.999999999999886,50.000000000000114
1885,2019-11-15,0.0027,0.0027,0.0026,0.0027,0.0027,"78,888,251",0.0,0,4.056773753630767e-05,0.0,-0.03571428571428566,0.03846153846153856,-49.999999999999886,50.000000000000114
1886,2019-11-16,0.0027,0.0027,0.0026,0.0027,0.0027,"71,531,457",0.0,0,3.869969648339711e-05,0.0,0.0,0.03846153846153856,-49.999999999999886,50.000000000000114
1887,2019-11-17,0.0027,0.0027,0.0026,0.0026,0.0026,"74,498,787",-0.00010000000000000026,0,2.881790139654854e-05,-0.03703703703703713,-0.03703703703703713,-0.03703703703703713,-100.0,0.0
1888,2019-11-18,0.0026,0.0027,0.0025,0.0026,0.0026,"72,521,449",0.0,0,2.0747345116008467e-05,-0.03703703703703713,-0.03703703703703713,-0.03703703703703713,-100.0,0.0
1889,2019-11-19,0.0026,0.0026,0.0025,0.0025,0.0025,"85,557,575",-9.999999999999983e-05,0,6.210614752439475e-06,-0.0740740740740741,-0.0740740740740741,-0.0740740740740741,-149.9999999999999,-49.999999999999886
1890,2019-11-20,0.0025,0.0027,0.0025,0.0026,0.0026,"77,286,260",9.999999999999983e-05,1,2.727870282379259e-06,0.0,-0.03703703703703713,-0.07142857142857147,-66.66666666666671,33.333333333333286
1891,2019-11-21,0.0026,0.0026,0.0024,0.0024,0.0024,"95,999,425",-0.0002000000000000001,0,-1.5986278465187926e-05,-0.07692307692307696,-0.11111111111111123,-0.11111111111111123,-133.33333333333343,-33.33333333333343
1892,2019-11-22,0.0024,0.0025,0.0022,0.0024,0.0024,"109,619,351",0.0,0,-3.046618100570114e-05,-0.040000000000000105,-0.07692307692307696,-0.11111111111111123,-100.0,0.0
1893,2019-11-23,0.0024,0.0025,0.0023,0.0025,0.0025,"112,247,813",0.00010000000000000026,1,-3.3486433070141486e-05,-0.038461538461538394,-0.038461538461538394,-0.0740740740740741,-74.99999999999994,25.000000000000057
1894,2019-11-24,0.0025,0.0025,0.0023,0.0024,0.0024,"101,469,802",-0.00010000000000000026,0,-4.344832362695138e-05,0.0,-0.040000000000000105,-0.11111111111111123,-100.0,0.0
1895,2019-11-25,0.0024,0.0024,0.0021,0.0023,0.0023,"129,591,062",-9.999999999999983e-05,0,-5.873529402186618e-05,-0.0416666666666666,-0.11538461538461536,-0.1481481481481482,-133.33333333333323,-33.333333333333236
1896,2019-11-26,0.0023,0.0023,0.0023,0.0023,0.0023,"100,273,989",0.0,0,-7.004291704897168e-05,-0.08000000000000003,-0.0416666666666666,-0.1481481481481482,-100.0,0.0
1897,2019-11-27,0.0023,0.0024,0.0022,0.0023,0.0023,"100,345,293",0.0,0,-7.810395597848208e-05,-0.0416666666666666,-0.0416666666666666,-0.11538461538461536,-100.0,0.0
1898,2019-11-28,0.0023,0.0024,0.0023,0.0023,0.0023,"97,959,428",0.0,0,-8.352951119700459e-05,0.0,-0.08000000000000003,-0.11538461538461536,-100.0,0.0
1899,2019-11-29,0.0023,0.0025,0.0023,0.0025,0.0025,"97,859,845",0.0002000000000000001,1,-7.087398310670753e-05,0.08695652173913047,0.04166666666666678,0.0,-50.0,50.0
1900,2019-11-30,0.0025,0.0025,0.0023,0.0023,0.0023,"89,565,610",-0.0002000000000000001,0,-7.61054185561133e-05,0.0,0.0,-0.11538461538461536,-100.0,0.0
1901,2019-12-01,0.0023,0.0024,0.0023,0.0023,0.0023,"77,007,808",0.0,0,-7.933682332637556e-05,0.0,0.0,-0.0416666666666666,-100.0,0.0
1902,2019-12-02,0.0023,0.0023,0.0022,0.0022,0.0022,"66,782,509",-9.999999999999983e-05,0,-8.894163534494152e-05,-0.11999999999999997,-0.04347826086956515,-0.0833333333333332,-133.3333333333333,-33.333333333333286
1903,2019-12-03,0.0022,0.0023,0.0022,0.0022,0.0022,"62,508,731",0.0,0,-9.54531930763545e-05,-0.04347826086956515,-0.04347826086956515,-0.11999999999999997,-100.0,0.0
1904,2019-12-04,0.0022,0.0022,0.0022,0.0022,0.0022,"73,151,442",0.0,0,-9.946705519553716e-05,-0.04347826086956515,-0.11999999999999997,-0.0833333333333332,-100.0,0.0
1905,2019-12-05,0.0022,0.0023,0.0022,0.0022,0.0022,"66,757,792",0.0,0,-0.00010147829126959124,0.0,-0.04347826086956515,-0.04347826086956515,-100.0,0.0
1906,2019-12-06,0.0022,0.0023,0.0022,0.0022,0.0022,"66,932,958",0.0,0,-0.00010189759826470957,0.0,-0.04347826086956515,-0.04347826086956515,-100.0,0.0
1907,2019-12-07,0.0022,0.0022,0.0022,0.0022,0.0022,"62,933,099",0.0,0,-0.00010106488895017616,0.0,0.0,-0.04347826086956515,-100.0,0.0
1908,2019-12-08,0.0022,0.0023,0.0022,0.0022,0.0022,"55,442,239",0.0,0,-9.926074474135181e-05,0.0,0.0,-0.04347826086956515,-100.0,0.0
1909,2019-12-09,0.0022,0.0023,0.0022,0.0022,0.0022,"62,696,753",0.0,0,-9.671606486559049e-05,0.0,0.0,-0.11999999999999997,-100.0,0.0
1910,2019-12-10,0.0022,0.0022,0.0022,0.0022,0.0022,"69,802,463",0.0,0,-9.362019242884758e-05,0.0,0.0,-0.04347826086956515,-100.0,0.0
1911,2019-12-11,0.0022,0.0022,0.0022,0.0022,0.0022,"64,108,061",0.0,0,-9.012775456611376e-05,0.0,0.0,-0.04347826086956515,-100.0,0.0
1912,2019-12-12,0.0022,0.0022,0.0022,0.0022,0.0022,"66,238,690",0.0,0,-8.636441715723564e-05,0.0,0.0,0.0,-100.0,0.0
1913,2019-12-13,0.0022,0.0022,0.0022,0.0022,0.0022,"65,851,726",0.0,0,-8.243172355019718e-05,0.0,0.0,0.0,-100.0,0.0
1914,2019-12-14,0.0022,0.0022,0.0022,0.0022,0.0022,"71,849,717",0.0,0,-7.84111604842817e-05,0.0,0.0,0.0,-100.0,0.0
1915,2019-12-15,0.0022,0.0022,0.0021,0.0022,0.0022,"66,491,990",0.0,0,-7.436757220774613e-05,0.0,0.0,0.0,-100.0,0.0
1916,2019-12-16,0.0022,0.0022,0.0021,0.0021,0.0021,"68,370,094",-0.00010000000000000026,0,-7.832923299156899e-05,-0.045454545454545574,-0.045454545454545574,-0.045454545454545574,0,0
1917,2019-12-17,0.0021,0.0022,0.002,0.002,0.002,"85,349,927",-9.999999999999983e-05,0,-8.851766542343487e-05,-0.09090909090909094,-0.09090909090909094,-0.09090909090909094,-199.99999999999955,-99.99999999999957
1918,2019-12-18,0.002,0.0022,0.002,0.0022,0.0022,"98,147,108",0.0002000000000000001,1,-7.95368912270512e-05,0.0,0.0,0.0,-0.0,100.0
1919,2019-12-19,0.0022,0.0022,0.002,0.0021,0.0021,"79,064,573",-0.00010000000000000026,0,-7.95714767857017e-05,0.0,-0.045454545454545574,-0.045454545454545574,-50.000000000000114,49.999999999999886
1920,2019-12-20,0.0021,0.0021,0.002,0.0021,0.0021,"67,083,801",0.0,0,-7.869177627711516e-05,0.04999999999999991,-0.045454545454545574,-0.045454545454545574,-50.000000000000114,49.999999999999886
1921,2019-12-21,0.0021,0.0021,0.002,0.0021,0.0021,"66,682,998",0.0,0,-7.710577985269983e-05,-0.045454545454545574,0.0,-0.045454545454545574,-50.000000000000114,49.999999999999886
1922,2019-12-22,0.0021,0.0021,0.0021,0.0021,0.0021,"70,976,748",0.0,0,-7.498449171559158e-05,0.0,0.04999999999999991,-0.045454545454545574,-50.000000000000114,49.999999999999886
1923,2019-12-23,0.0021,0.0021,0.0021,0.0021,0.0021,"77,708,508",0.0,0,-7.246798970827811e-05,0.0,-0.045454545454545574,-0.045454545454545574,-50.000000000000114,49.999999999999886
1924,2019-12-24,0.0021,0.0021,0.0021,0.0021,0.0021,"71,860,410",0.0,0,-6.967052528991787e-05,0.0,0.0,-0.045454545454545574,-50.000000000000114,49.999999999999886
1925,2019-12-25,0.0021,0.0021,0.002,0.0021,0.0021,"79,207,263",0.0,0,-6.668481356282736e-05,0.0,0.0,-0.045454545454545574,-50.000000000000114,49.999999999999886
1926,2019-12-26,0.0021,0.0021,0.002,0.0021,0.0021,"71,906,467",0.0,0,-6.358563983290943e-05,0.0,0.0,0.0,-50.000000000000114,49.999999999999886
1927,2019-12-27,0.0021,0.0021,0.002,0.0021,0.0021,"75,486,740",0.0,0,-6.043288959057614e-05,0.0,0.0,0.04999999999999991,-50.000000000000114,49.999999999999886
1928,2019-12-28,0.0021,0.0021,0.0021,0.0021,0.0021,"64,539,192",0.0,0,-5.727409222589224e-05,0.0,0.0,-0.045454545454545574,-50.000000000000114,49.999999999999886
1929,2019-12-29,0.0021,0.0021,0.0021,0.0021,0.0021,"67,109,831",0.0,0,-5.4146554778053066e-05,0.0,0.0,0.0,-50.000000000000114,49.999999999999886
1930,2019-12-30,0.0021,0.0021,0.002,0.0021,0.0021,"73,171,188",0.0,0,-5.107915017045191e-05,0.0,0.0,0.0,-50.000000000000114,49.999999999999886
1931,2019-12-31,0.0021,0.0021,0.002,0.002,0.002,"69,469,784",-9.999999999999983e-05,0,-5.607102234204096e-05,-0.04761904761904754,-0.04761904761904754,-0.04761904761904754,-100.0,0.0
1932,2020-01-01,0.002,0.0021,0.002,0.002,0.002,"51,180,941",0.0,0,-5.934304729309165e-05,-0.04761904761904754,-0.04761904761904754,-0.04761904761904754,-100.0,0.0
1933,2020-01-02,0.002,0.0021,0.002,0.002,0.002,"65,071,106",0.0,0,-6.123032556194221e-05,-0.04761904761904754,-0.04761904761904754,-0.04761904761904754,-100.0,0.0
1934,2020-01-03,0.002,0.0022,0.002,0.0021,0.0021,"62,619,987",9.999999999999983e-05,1,-5.403397291717368e-05,0.04999999999999991,0.0,0.0,-0.0,100.0
1935,2020-01-04,0.0021,0.0025,0.002,0.0022,0.0022,"94,227,581",0.00010000000000000026,1,-3.980282514230195e-05,0.10000000000000005,0.04761904761904775,0.04761904761904775,100.00000000000044,200.00000000000045
1936,2020-01-05,0.0022,0.0025,0.0021,0.0024,0.0024,"52,631,739",0.00019999999999999966,1,-1.22450560862933e-05,0.19999999999999987,0.19999999999999987,0.14285714285714282,99.99999999999977,199.99999999999977
1937,2020-01-06,0.0024,0.0026,0.0024,0.0025,0.0025,"54,562,408",0.00010000000000000026,1,1.7462541391619676e-05,0.19047619047619058,0.25,0.19047619047619058,25.00000000000008,125.00000000000009
1938,2020-01-07,0.0025,0.0025,0.0024,0.0024,0.0024,"52,767,343",-0.00010000000000000026,0,3.256151330290058e-05,0.09090909090909075,0.19999999999999987,0.14285714285714282,-20.00000000000005,79.99999999999994
1939,2020-01-08,0.0024,0.0025,0.0023,0.0023,0.0023,"77,251,525",-9.999999999999983e-05,0,3.6042912796891476e-05,-0.0416666666666666,0.09523809523809529,0.09523809523809529,-40.00000000000002,59.999999999999986
1940,2020-01-09,0.0023,0.0023,0.0021,0.0023,0.0023,"70,690,570",0.0,0,3.835975954805939e-05,-0.08000000000000003,0.04545454545454537,0.09523809523809529,-40.00000000000002,59.999999999999986
1941,2020-01-10,0.0023,0.0024,0.0022,0.0024,0.0024,"87,683,356",9.999999999999983e-05,1,4.771501259187398e-05,0.0,0.0,0.19999999999999987,-20.00000000000005,79.99999999999994
1942,2020-01-11,0.0024,0.0024,0.0023,0.0023,0.0023,"94,203,408",-9.999999999999983e-05,0,4.652365799552539e-05,0.0,-0.08000000000000003,0.14999999999999997,-40.00000000000002,59.999999999999986
1943,2020-01-12,0.0023,0.0024,0.0023,0.0024,0.0024,"79,426,214",9.999999999999983e-05,1,5.303728436025987e-05,0.04347826086956515,0.0,0.19999999999999987,-20.00000000000005,79.99999999999994
1944,2020-01-13,0.0024,0.0024,0.0023,0.0024,0.0024,"83,849,845",0.0,0,5.753613938265598e-05,0.0,0.04347826086956515,0.14285714285714282,-20.00000000000005,79.99999999999994
1945,2020-01-14,0.0024,0.0025,0.0023,0.0025,0.0025,"128,635,382",0.00010000000000000026,1,6.838240882319239e-05,0.08695652173913047,0.08695652173913047,0.13636363636363633,-0.0,100.0
1946,2020-01-15,0.0025,0.0025,0.0024,0.0024,0.0024,"128,940,321",-0.00010000000000000026,0,6.812370358346255e-05,0.0,0.0,0.0,-20.00000000000005,79.99999999999994
1947,2020-01-16,0.0024,0.0024,0.0023,0.0023,0.0023,"98,124,199",-9.999999999999983e-05,0,5.91674678134921e-05,-0.0416666666666666,0.0,-0.08000000000000003,-40.00000000000002,59.999999999999986
1948,2020-01-17,0.0023,0.0025,0.0023,0.0025,0.0025,"117,752,841",0.0002000000000000001,1,6.743061679356094e-05,0.0,0.04166666666666678,0.04166666666666678,-0.0,100.0
1949,2020-01-18,0.0025,0.0025,0.0025,0.0025,0.0025,"108,133,942",0.0,0,7.313615383727767e-05,0.04166666666666678,0.04166666666666678,0.08695652173913047,-0.0,100.0
1950,2020-01-19,0.0025,0.0026,0.0024,0.0024,0.0024,"108,085,146",-0.00010000000000000026,0,6.879563552295628e-05,0.04347826086956515,-0.040000000000000105,0.04347826086956515,-50.000000000000114,49.999999999999886
1951,2020-01-20,0.0024,0.0024,0.0024,0.0024,0.0024,"92,022,276",0.0,0,6.461094868953675e-05,-0.040000000000000105,0.0,0.0,-50.000000000000114,49.999999999999886
1952,2020-01-21,0.0024,0.0024,0.0023,0.0024,0.0024,"84,321,564",0.0,0,6.0596040786549486e-05,-0.040000000000000105,0.04347826086956515,0.04347826086956515,-50.000000000000114,49.999999999999886
1953,2020-01-22,0.0024,0.0024,0.0023,0.0023,0.0023,"82,852,580",-9.999999999999983e-05,0,4.878269652310854e-05,-0.0416666666666666,-0.08000000000000003,-0.0416666666666666,-100.0,0.0
1954,2020-01-23,0.0023,0.0024,0.0022,0.0023,0.0023,"91,866,620",0.0,0,3.897129920533461e-05,-0.0416666666666666,-0.08000000000000003,-0.0416666666666666,-100.0,0.0
1955,2020-01-24,0.0023,0.0023,0.0022,0.0023,0.0023,"86,865,882",0.0,0,3.0840189634938255e-05,-0.0416666666666666,-0.0416666666666666,-0.08000000000000003,-100.0,0.0
1956,2020-01-25,0.0023,0.0023,0.0022,0.0023,0.0023,"82,421,398",0.0,0,2.411820704120932e-05,0.0,-0.0416666666666666,-0.0416666666666666,-100.0,0.0
1957,2020-01-26,0.0023,0.0023,0.0022,0.0023,0.0023,"73,458,474",0.0,0,1.8576845099784172e-05,0.0,-0.0416666666666666,0.0,-100.0,0.0
1958,2020-01-27,0.0023,0.0024,0.0023,0.0024,0.0024,"89,023,414",9.999999999999983e-05,1,2.2000828249952448e-05,0.04347826086956515,0.04347826086956515,-0.040000000000000105,-50.000000000000114,49.999999999999886
1959,2020-01-28,0.0024,0.0024,0.0024,0.0024,0.0024,"91,528,770",0.0,0,2.4432714441679874e-05,0.04347826086956515,0.04347826086956515,-0.040000000000000105,-50.000000000000114,49.999999999999886
1960,2020-01-29,0.0025,0.0025,0.0024,0.0024,0.0024,"80,676,218",-0.00010000000000000026,0,2.6059602888854876e-05,0.04347826086956515,0.04347826086956515,0.0,-50.000000000000114,49.999999999999886
1961,2020-01-30,0.0024,0.0024,0.0024,0.0024,0.0024,"83,967,913",0.0,0,2.7037255058136225e-05,0.0,0.04347826086956515,0.0,-50.000000000000114,49.999999999999886
1962,2020-01-31,0.0024,0.0025,0.0024,0.0024,0.0024,"76,519,295",0.0,0,2.7495104990671315e-05,0.0,0.04347826086956515,0.0,-50.000000000000114,49.999999999999886
1963,2020-02-01,0.0024,0.0024,0.0024,0.0024,0.0024,"78,730,830",0.0,0,2.7540484795470204e-05,0.0,0.0,0.04347826086956515,-50.000000000000114,49.999999999999886
1964,2020-02-02,0.0024,0.0025,0.0024,0.0025,0.0025,"91,552,514",0.00010000000000000026,1,3.5239395072216104e-05,0.04166666666666678,0.04166666666666678,0.08695652173913047,100.00000000000044,200.00000000000045
1965,2020-02-03,0.0025,0.0025,0.0024,0.0024,0.0024,"78,856,631",-0.00010000000000000026,0,3.2892508308159964e-05,0.0,0.0,0.04347826086956515,-50.000000000000114,49.999999999999886
1966,2020-02-04,0.0024,0.0025,0.0024,0.0025,0.0025,"89,790,001",0.00010000000000000026,1,3.8656143939646854e-05,0.04166666666666678,0.04166666666666678,0.08695652173913047,-0.0,100.0
1967,2020-02-05,0.0025,0.0026,0.0025,0.0026,0.0026,"105,741,619",9.999999999999983e-05,1,5.070849500204066e-05,0.03999999999999993,0.08333333333333338,0.13043478260869562,49.999999999999886,149.9999999999999
1968,2020-02-06,0.0026,0.0027,0.0026,0.0027,0.0027,"108,711,613",0.00010000000000000026,1,6.755055358366457e-05,0.12500000000000017,0.12500000000000017,0.12500000000000017,33.33333333333343,133.33333333333343
1969,2020-02-07,0.0027,0.0028,0.0026,0.0028,0.0028,"130,273,878",9.999999999999983e-05,1,8.795329972500956e-05,0.11999999999999997,0.11999999999999997,0.16666666666666677,24.999999999999943,124.99999999999996
