,Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os,Daily_Change_Perc,Weekly_Change,Weekly_Change_Perc,RSI,streak,Close/Last_Gold,Open_Gold,Daily_Change_Gold,Daily_Change_Perc_Gold,Increased_Gold,RSI_Gold,Close/Last_SP500,Open_SP500,Daily_Change_SP500,Daily_Change_Perc_SP500,Increased_SP500,RSI_SP500,label,count,compound,compound_times_retweets,likes_count,neg,neg_times_retweets,neu,pos,pos_times_retweets,replies_count,retweets_count,pos_weighted,neg_weighted,compound_weighted,count_avg7,count_daily_diff,count_weekly_diff,replies_count_avg7,replies_count_daily_diff,replies_count_weekly_diff,retweets_count_avg7,retweets_count_daily_diff,retweets_count_weekly_diff,likes_count_avg7,likes_count_daily_diff,likes_count_weekly_diff,compound_weighted_avg7,compound_weighted_daily_diff,compound_weighted_weekly_diff,pos_weighted_avg7,pos_weighted_daily_diff,pos_weighted_weekly_diff,neg_weighted_avg7,neg_weighted_daily_diff,neg_weighted_weekly_diff,goog_trend_score
397,2016-05-11,0.0002,0.0002,0.0002,0.0002,0.0002,"71,368",0.0,0,-5.94872835539415e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.951593980171815,-43.0,1275.5,1267.3,8.200000000000045,0.0064704489860333,1,55.39035639651606,2064.46,2083.29,-18.829999999999927,-0.0090385880026304,0,45.63074826730696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
433,2016-07-01,0.0003,0.0003,0.0003,0.0003,0.0003,"270,360",0.0,0,1.487500393081273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41527702644731,-22.0,1339.0,1345.0,-6.0,-0.0044609665427509,0,69.04923076245686,2102.95,2099.34,3.6099999999996726,0.0017195880610094,1,30.998809405284888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
737,2017-09-15,0.0009,0.0009,0.0006,0.0009,0.0009,"21,413,000",0.0,0,-0.0002024629254708,-0.3571428571428571,-0.3571428571428571,-0.5263157894736842,-100.0,0.0,0.0,-0.001,-0.5263157894736842,27.169298307013435,-4.0,1325.2,1333.7,-8.5,-0.0063732473569768,0,57.50802800239041,2500.23,2495.67,4.559999999999945,0.0018271646491723,1,28.20248027525345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
1474,2020-08-20,0.0034,0.0035,0.0034,0.0035,0.0035,"43,536,655",0.0001,1,6.205443531195464e-05,-0.0277777777777777,0.0,0.0,-49.999999999999886,50.000000000000114,0.029411764705882356,0.0,0.0,53.274738897821365,1.0,1946.5,1934.4,12.099999999999907,0.0062551695616211,1,50.588640236642426,3385.51,3360.48,25.0300000000002,0.0074483407132315,1,45.71107001798631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1131,2019-04-11,0.003,0.003,0.0027,0.0028,0.0028,"45,881,209",-0.0002,0,0.0002631681986371,-0.0666666666666667,-0.176470588235294,0.1199999999999999,-56.25,43.75,-0.06666666666666667,-0.0004000000000000002,-0.12500000000000006,54.411283072713445,-1.0,1293.3,1312.4,-19.100000000000136,-0.0145534897896983,0,44.578263805598205,2888.32,2891.92,-3.599999999999909,-0.0012448477136296,0,46.450664297982165,1.0,6.0,0.5451,379.42930000000007,681.0,0.0146666666666666,3.344,0.7826666666666666,0.2026666666666666,127.98399999999998,1002.0,497.0,0.2575130784708249,0.0067283702213279,0.7634392354124749,3.2857142857142856,5.0,2.7142857142857144,199.42857142857144,903.0,802.5714285714286,169.28571428571428,358.0,327.7142857142857,301.85714285714283,430.0,379.1428571428572,0.5802098974801189,-0.043960764587525,0.183229337932356,0.19639925265881,0.0535130784708249,0.0611138258120148,0.0079611957459039,-0.042271629778672,-0.001232825524576,25
678,2017-06-22,0.0031,0.0031,0.003,0.0031,0.0031,"9,515,860",0.0,0,0.000145771331316,0.0,-0.0606060606060606,-0.0606060606060606,-83.33333333333336,16.666666666666643,0.0,0.0,0.0,51.95132357667203,-5.0,1249.4,1246.4,3.0,0.0024069319640564,1,43.71015808294016,2434.5,2437.4,-2.900000000000091,-0.0011897924017395,0,46.20049232495093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1531,2020-11-10,0.0027,0.0029,0.0027,0.0028,0.0028,"39,633,173",9.999999999999984e-05,1,1.891522658100048e-05,0.0370370370370369,0.0769230769230769,0.0769230769230769,-0.0,100.0,0.03703703703703698,0.0002999999999999999,0.11999999999999997,62.805215959143354,1.0,1876.4,1864.1,12.300000000000182,0.0065983584571644,1,44.84434456454442,3545.53,3543.26,2.269999999999982,0.0006406529580104,1,37.2400403716619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1496,2020-09-22,0.0026,0.0027,0.0026,0.0027,0.0027,"36,467,574",0.0001,1,-0.0001188087086608,-0.0357142857142856,-0.0357142857142856,-0.0357142857142856,-49.999999999999886,50.000000000000114,0.038461538461538464,-9.999999999999983e-05,-0.03571428571428566,33.566136488896944,1.0,1907.6,1918.1,-10.5,-0.0054741671445701,0,41.10398451493917,3315.57,3295.75,19.820000000000164,0.006013805658803,1,42.136974143938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1467,2020-08-11,0.0035,0.0036,0.0033,0.0034,0.0034,"78,539,442",-0.0001,0,9.506900642561322e-05,-0.0285714285714286,-0.0555555555555555,-0.0810810810810811,-60.000000000000064,39.99999999999993,-0.02857142857142857,0.0,0.0,52.245353904686645,-5.0,1946.3,2038.4,-92.10000000000014,-0.0451824960753532,0,53.80288657022299,3333.69,3370.34,-36.65000000000009,-0.0108742738121376,0,40.01676085852573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
683,2017-06-29,0.0028,0.0028,0.0026,0.0027,0.0027,"6,596,660",-9.999999999999984e-05,0,-2.3141356305027977e-05,-0.0357142857142856,-0.129032258064516,-0.129032258064516,-85.71428571428568,14.28571428571432,-0.03571428571428566,-0.00039999999999999975,-0.12903225806451604,43.549901786842554,-1.0,1245.8,1249.6,-3.7999999999999545,-0.0030409731113956,0,42.96261764367834,2419.7,2442.38,-22.68000000000029,-0.0092860242877849,0,35.200204470883946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1189,2019-07-05,0.0032,0.0045,0.0031,0.0039,0.0039,"187,924,151",0.0006999999999999,1,8.417156806486258e-05,0.2187499999999999,0.1818181818181817,0.1470588235294117,133.3333333333333,233.3333333333333,0.21874999999996875,0.0005999999999999998,0.18181818181818177,70.79089411175593,1.0,1400.1,1418.8,-18.700000000000045,-0.0131801522413307,0,61.10546869746917,2990.41,2984.25,6.159999999999855,0.0020641702270251,1,53.11717203026876,0.0,6.0,0.3026,1.5918,143.0,0.0353333333333333,0.424,0.8366666666666668,0.128,0.712,16.0,15.0,0.0474666666666666,0.0282666666666666,0.10612,2.2857142857142856,2.0,3.7142857142857135,46.71428571428572,-188.0,-30.714285714285715,76.57142857142857,-333.0,-61.57142857142857,123.85714285714286,-286.0,19.14285714285714,0.3963742857142857,-0.8144799999999999,-0.2902542857142857,0.1092095238095238,-0.1955333333333333,-0.0617428571428571,0.0193238095238095,0.0282666666666666,0.0089428571428571,100
1558,2020-12-18,0.0037,0.004,0.0036,0.0039,0.0039,"101,799,430",0.0001999999999999,1,0.0001030726324084,0.2187499999999999,0.1818181818181817,0.2187499999999999,33.33333333333326,133.33333333333326,0.05405405405402702,0.0007999999999999999,0.25806451612903225,67.83941976583338,3.0,1888.9,1891.3,-2.399999999999864,-0.0012689684344101,0,57.65866940385418,3709.41,3722.39,-12.980000000000018,-0.0034870070035649,0,40.59368094636488,1.0,1.0,0.6449,16.767400000000002,75.0,0.058,1.508,0.751,0.19,4.94,1.0,26.0,0.19,0.058,0.6449,2.571428571428572,-2.0,-1.5714285714285716,231.7142857142857,-443.0,-230.7142857142857,173.14285714285714,-323.0,-147.14285714285714,220.14285714285717,-281.0,-145.14285714285714,0.6640198062953997,-0.3292,-0.0191198062953996,0.1864,-0.1059999999999999,0.0035999999999999,0.012455205811138,0.058,0.0455447941888619,16
77,2015-02-03,0.0002,0.0002,0.0001,0.0001,0.0001,"287,036",-0.0001,0,-1.2663445377533489e-05,0.0,0.0,-0.5,-100.0,0.0,-0.5,-0.0001,-0.5,41.45581670273423,-1.0,1260.3,1275.6,-15.299999999999956,-0.0119943555973659,0,52.27937904820801,2050.03,2022.71,27.320000000000164,0.0135066321914659,1,38.91334606553927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
519,2016-11-02,0.0002,0.0002,0.0002,0.0002,0.0002,"71,283",0.0,0,-2.48578963842473e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.913061632797444,-47.0,1308.2,1289.0,19.200000000000045,0.0148952676493406,1,62.92776735632039,2097.94,2109.43,-11.489999999999782,-0.0054469690864355,0,22.31660182804764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
1267,2019-10-24,0.0025,0.0026,0.0025,0.0025,0.0025,"81,190,106",0.0,0,5.4311840444229e-05,-0.1071428571428571,-0.0740740740740741,0.0,-59.99999999999999,40.00000000000002,0.0,-9.999999999999983e-05,-0.038461538461538394,49.11660115650364,-3.0,1504.7,1495.1,9.600000000000136,0.0064209751856064,1,52.241754476761606,3010.29,3014.78,-4.4900000000002365,-0.0014893292379544,0,23.65526568037771,1.0,8.0,0.7435,841.6420000000002,1269.0,0.0,0.0,0.8424999999999999,0.1574999999999999,178.29000000000002,1544.0,1132.0,0.1575,0.0,0.7435000000000002,3.857142857142857,4.0,4.142857142857142,402.8571428571428,1408.0,1141.142857142857,287.0,978.0,845.0,359.7142857142857,1081.0,909.2857142857142,0.6979477619941035,-0.1877999999999998,0.0455522380058966,0.1823544626105602,-0.0204999999999999,-0.0248544626105601,3.9650822308041295e-18,0.0,-3.9650822308041295e-18,68
639,2017-04-27,0.0005,0.0007,0.0005,0.0006,0.0006,"4,707,330",9.999999999999994e-05,1,5.15714666892596e-05,0.1999999999999998,0.1999999999999998,0.1999999999999998,99.99999999999994,199.99999999999997,0.19999999999999987,0.00019999999999999993,0.4999999999999998,77.44476349605593,1.0,1265.9,1270.2,-4.2999999999999545,-0.0033852936545425,0,51.38248443464268,2388.77,2389.7,-0.9299999999998364,-0.0003891701887265,0,43.151707220589294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1272,2019-10-31,0.0026,0.0027,0.0026,0.0026,0.0026,"72,101,941",0.0,0,4.724878972738348e-05,0.0,0.0,-0.0714285714285714,-66.66666666666671,33.333333333333286,0.0,9.999999999999983e-05,0.03999999999999993,51.6060095100812,-2.0,1514.8,1498.8,16.0,0.0106752068321323,1,56.71000986486747,3037.56,3046.9,-9.340000000000146,-0.0030654107453477,0,25.144614241567467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
444,2016-07-19,0.0003,0.0003,0.0002,0.0002,0.0002,"257,203",-9.999999999999996e-05,0,-3.824112004408985e-06,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,0.0,0.0,-0.33333333333333326,-9.999999999999996e-05,-0.33333333333333326,4.928424031571751,-40.0,1332.3,1329.1,3.200000000000045,0.002407644270559,1,57.33069139342928,2163.78,2163.79,-0.0099999999997635,-4.621520572589545e-06,0,45.87278813369196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1522,2020-10-28,0.0027,0.0027,0.0026,0.0026,0.0026,"72,848,720",-0.0001,0,-1.0171584175966072e-05,-0.0370370370370371,0.0,0.0,-100.0,0.0,-0.037037037037037035,0.0,0.0,43.28373714116694,-3.0,1879.2,1909.8,-30.59999999999991,-0.0160226201696512,0,40.66276516955608,3271.03,3342.48,-71.44999999999982,-0.0213763433139464,0,23.128982879682667,0.0,4.0,0.9741,400.3551,457.0,0.0,0.0,0.708,0.292,120.012,1048.0,411.0,0.292,0.0,0.9741,3.0,3.0,1.0,819.8571428571429,1046.0,228.1428571428571,568.1428571428571,405.0,-157.1428571428571,597.5714285714286,427.0,-140.57142857142856,0.7154685066428831,1.7092,0.2586314933571169,0.234763596817041,0.292,0.0572364031829589,0.0167142857142857,-0.117,-0.0167142857142857,6
464,2016-08-16,0.0002,0.0003,0.0002,0.0003,0.0003,"707,776",9.999999999999996e-05,1,-2.649434585036165e-06,0.4999999999999998,0.4999999999999998,0.4999999999999998,-0.0,100.0,0.4999999999999998,9.999999999999996e-05,0.4999999999999998,66.25140074567777,1.0,1356.9,1345.2,11.700000000000044,0.0086975914362176,1,58.43526100237988,2178.15,2186.24,-8.08999999999969,-0.0037004171545666,0,53.417318345893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
96,2015-03-03,0.0001,0.0001,0.0001,0.0001,0.0001,"119,287",0.0,0,-6.511674319820677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.446955863521595,-17.0,1204.4,1206.1,-1.699999999999818,-0.001409501699693,0,40.58187991736002,2107.78,2115.76,-7.980000000000018,-0.0037716943320603,0,56.977686476668985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1289,2019-11-25,0.0024,0.0024,0.0021,0.0023,0.0023,"129,591,062",-9.999999999999984e-05,0,-5.873529402186618e-05,-0.0416666666666666,-0.1153846153846153,-0.1481481481481482,-133.33333333333323,-33.33333333333324,-0.0416666666666666,-0.0002999999999999999,-0.11538461538461536,34.447667786967784,-2.0,1463.8,1467.5,-3.7000000000000455,-0.0025212947189097,0,41.72542987883647,3133.64,3117.44,16.199999999999818,0.0051965715458837,1,41.28251592162608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
406,2016-05-24,0.0002,0.0002,0.0002,0.0002,0.0002,"65,382",0.0,0,-2.218247085263882e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95159398017181,-56.0,1232.2,1249.5,-17.299999999999955,-0.013845538215286,0,38.29317443486316,2076.06,2052.65,23.40999999999985,0.0114047694443767,1,41.3649679001472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
1102,2019-03-01,0.002,0.002,0.002,0.002,0.002,"18,777,566",0.0,0,5.209149587163779e-06,0.0,0.0,-0.0476190476190475,-49.99999999999994,50.00000000000006,0.0,0.0,0.0,49.473959399066324,-7.0,1299.2,1315.5,-16.299999999999955,-0.0123907259597111,0,41.92577961414595,2803.69,2798.22,5.470000000000255,0.001954814131841,1,46.4573520102996,0.0,1.0,0.8065,34.6795,94.0,0.0,0.0,0.849,0.151,6.492999999999999,5.0,43.0,0.151,0.0,0.8064999999999999,1.8571428571428568,-1.0,-0.8571428571428572,12.0,1.0,-7.0,54.42857142857143,9.0,-11.42857142857143,131.85714285714286,-46.0,-37.85714285714286,0.4471140083217753,0.2205999999999999,0.3593859916782245,0.0959278779472954,0.004,0.0550721220527045,0.0120319001386962,0.0,-0.0120319001386962,87
844,2018-02-20,0.0067,0.0083,0.0064,0.0071,0.0071,"107,911,000",0.0004,1,-1.839993490215276e-05,0.0142857142857143,-0.0273972602739725,0.42,-6.666666666666655,93.33333333333334,0.05970149253731343,0.0016000000000000007,0.29090909090909106,55.48545418645042,2.0,1331.2,1348.9,-17.700000000000045,-0.0131218029505523,0,49.46460813344917,2716.26,2722.99,-6.729999999999563,-0.0024715478205941,0,50.56493537559656,0.0,1.0,0.9708,16.5036,54.0,0.0,0.0,0.69,0.31,5.27,0.0,17.0,0.31,0.0,0.9708,5.714285714285714,-1.0,-4.714285714285714,805.8571428571429,-10.0,-805.8571428571429,623.4285714285714,-25.0,-606.4285714285714,674.0,-35.0,-620.0,0.5451710455864986,0.2899999999999999,0.4256289544135012,0.1783659520113842,0.062,0.1316340479886157,0.0291887024150634,0.0,-0.0291887024150634,18
336,2016-02-12,0.0003,0.0003,0.0003,0.0003,0.0003,"435,781",0.0,0,2.2714295030193973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.233381049004585,-16.0,1239.4,1236.3,3.1000000000001364,0.0025074820027502,1,81.08722608529605,1864.78,1833.4,31.37999999999988,0.0171157412457728,1,24.937638631987937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
616,2017-03-24,0.0002,0.0003,0.0002,0.0003,0.0003,"1,776,640",9.999999999999996e-05,1,7.977203409469222e-06,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.0,0.0,0.4999999999999998,9.999999999999996e-05,0.4999999999999998,99.99989493392877,1.0,1251.7,1248.2,3.5,0.0028040378144528,1,65.38656472534967,2343.98,2350.42,-6.440000000000055,-0.0027399358412539,0,39.36549522711991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
174,2015-06-23,0.0002,0.0002,0.0002,0.0002,0.0002,"268,407",0.0,0,1.0916856163575042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1996891529499,-21.0,1176.6,1185.3,-8.700000000000045,-0.0073399139458365,0,44.2766317621002,2124.2,2123.16,1.0399999999999636,0.0004898359049718,1,61.58081238220202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
345,2016-02-26,0.0003,0.0003,0.0003,0.0003,0.0003,"228,326",0.0,0,8.348768657545852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2333810490046,-30.0,1220.4,1232.5,-12.099999999999907,-0.0098174442190668,0,61.57990636268618,1948.05,1954.95,-6.900000000000091,-0.0035295020333001,0,30.313952511865185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
492,2016-09-26,0.0002,0.0002,0.0002,0.0002,0.0002,"164,711",0.0,0,-1.475288467210346e-06,0.0,0.0,-0.3333333333333332,-100.0,0.0,0.0,0.0,0.0,47.91306163279744,-10.0,1344.1,1340.8,3.2999999999999545,0.0024612171837708,1,56.16337295710667,2146.1,2158.54,-12.440000000000056,-0.005763154724953,0,47.09446385536915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
145,2015-05-12,0.0001,0.0001,0.0001,0.0001,0.0001,"426,389",0.0,0,-3.5461791321526844e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.446955863521595,-87.0,1192.4,1182.5,9.900000000000093,0.0083720930232558,1,50.08951515596491,2099.12,2102.87,-3.75,-0.0017832771402892,0,44.92242565875101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1155,2019-05-16,0.0033,0.0035,0.0031,0.0032,0.0032,"68,128,482",-9.999999999999984e-05,0,0.0001072369896061,0.1428571428571429,0.1428571428571429,0.28,-12.49999999999998,87.50000000000003,-0.030303030303030255,0.0007000000000000001,0.28,68.26555206516923,-1.0,1286.2,1297.7,-11.5,-0.0088618324728365,0,48.040418138819966,2876.32,2855.8,20.519999999999985,0.0071853771272498,1,53.46860743523549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
39,2014-12-08,0.0002,0.0002,0.0002,0.0002,0.0002,"321,158",0.0,0,-4.410459293520039e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60796139076549,-15.0,1194.9,1191.2,3.7000000000000455,0.0031061114842176,1,48.99489252308687,2060.31,2074.84,-14.5300000000002,-0.0070029496250314,0,53.94298808819553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1575,2021-01-14,0.0086,0.01,0.0083,0.0094,0.0094,"428,369,038",0.0008,1,0.0012532913993966,0.0681818181818181,-0.0784313725490196,-0.0408163265306121,-20.338983050847453,79.66101694915255,0.09302325581395349,-0.0011000000000000003,-0.10476190476190478,63.39053356583789,2.0,1851.4,1845.6,5.800000000000182,0.0031426094495016,1,44.86983274440116,3795.54,3814.98,-19.44000000000005,-0.005095701681267,0,43.73154576578549,0.0,10.0,0.0521699999999999,6.048299999999999,583.0,0.0372,2.976,0.9143,0.0485,4.242999999999999,27.0,124.0,0.0342177419354838,0.024,0.0487766129032258,11.142857142857142,3.0,-1.1428571428571423,291.42857142857144,-516.0,-264.42857142857144,315.2857142857143,-271.0,-191.28571428571428,909.2857142857144,-463.0,-326.28571428571433,0.3714961633014157,-0.8785051592486731,-0.3227195503981899,0.1184140671620912,-0.2184911188240098,-0.0841963252266073,0.0125832544946394,0.0198075949367088,0.0114167455053605,1
1280,2019-11-12,0.0027,0.0027,0.0027,0.0027,0.0027,"72,506,822",0.0,0,4.553186177711291e-05,0.0,0.0,0.0384615384615385,-49.999999999999886,50.000000000000114,0.0,0.00010000000000000026,0.03846153846153856,55.42872432386138,-2.0,1452.1,1454.9,-2.800000000000182,-0.0019245308955943,0,35.47304887129614,3091.84,3089.28,2.559999999999945,0.0008286720530349,1,34.90443127192546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1005,2018-10-09,0.0056,0.0056,0.0056,0.0056,0.0056,"8,996,090",0.0,0,7.272075100608118e-05,0.0181818181818182,0.0,-0.0508474576271186,-74.99999999999994,25.000000000000057,0.0,-0.0002999999999999999,-0.050847457627118633,50.27408648516936,-4.0,1191.5,1192.2,-0.7000000000000455,-0.0005871498070793,0,44.84235530887968,2880.34,2882.51,-2.1700000000000728,-0.0007528161220603,0,64.45980995581313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
